Abbey 2.8.22,Abbey Glp1R LepR 2.8.22,GFF 2.8.22,Chow,2.8.22,,,,,,,
,TSE PhenoMaster V7.9.5 (2021-5214),,,,,,,,,,
Box,Animal No.,Weight [g],Text1,Text2,Text3,,,,,,
1,725,21.5,f,++FF, ,,,,,,
2,995,20.2,f,++FF, ,,,,,,
3,973,22.1,f,G+FFRR, ,,,,,,
4,974,22.5,f,G+FFRR, ,,,,,,
5,975,26.3,F,G+FFRR, ,,,,,,
6,736,30.9,F,G+FFRR, ,,,,,,
7,733,18.1,F,++FFRR, ,,,,,,
8,734,27.2,F,G+FFRR, ,,,,,,
13,735,20.5,F,++FFRR, ,,,,,,
14,970,23.3,M,++FFRR, ,,,,,,
15,971,28.8,m,G+FFRR, ,,,,,,
16,972,21.8,m,++FFRR, ,,,,,,
17,635,23.9,m,G+FFRR, ,,,,,,
18,731,29.4,m,++FFRR, ,,,,,,
19,730,23.1,m,G+FFRR, ,,,,,,
,,,,,,,,,,,
Date Time,Animal No.,Box,VO2(3),VCO2(3),RER,H(3),XT+YT,XA,YA,Drink,Feed1
,,,[ml/h],[ml/h],,[kcal/h],[Cnt],[Cnt],[Cnt],[ml],[g]
2/13/2022 13:19:22,731,18,49,45,0.902,0.244,0,0,0,29.98,33.74
2/13/2022 13:34:22,731,18,55,50,0.907,0.27,496,164,113,30.13,33.74
2/13/2022 13:49:22,731,18,68,62,0.906,0.336,233,87,29,30.13,33.74
2/13/2022 14:04:22,731,18,59,56,0.954,0.292,0,0,0,30.13,33.74
2/13/2022 14:19:22,731,18,50,46,0.932,0.248,0,0,0,30.13,33.74
2/13/2022 14:34:22,731,18,54,47,0.869,0.263,0,0,0,30.13,33.74
2/13/2022 14:49:22,731,18,49,43,0.879,0.241,0,0,0,30.13,33.74
2/13/2022 15:04:22,731,18,49,44,0.895,0.244,0,0,0,30.13,33.74
2/13/2022 15:19:22,731,18,50,44,0.877,0.247,0,0,0,30.13,33.74
2/13/2022 15:34:22,731,18,47,43,0.925,0.233,0,0,0,30.13,33.74
2/13/2022 15:49:22,731,18,56,50,0.891,0.277,512,117,187,30.13,33.74
2/13/2022 16:04:22,731,18,65,60,0.929,0.321,144,72,9,30.37,33.74
2/13/2022 16:19:22,731,18,57,54,0.943,0.283,0,0,0,30.37,33.74
2/13/2022 16:34:22,731,18,57,53,0.927,0.284,0,0,0,30.37,33.74
2/13/2022 16:49:22,731,18,52,49,0.942,0.259,0,0,0,30.37,33.74
2/13/2022 17:04:23,731,18,53,50,0.942,0.263,0,0,0,30.37,33.74
2/13/2022 17:19:22,731,18,69,70,1.011,0.348,212,76,67,30.37,33.74
2/13/2022 17:34:23,731,18,74,74,0.994,0.373,1067,468,245,30.66,33.74
2/13/2022 17:49:22,731,18,71,69,0.968,0.355,0,0,0,30.67,33.74
2/13/2022 18:04:22,731,18,57,57,1.003,0.285,0,0,0,30.67,33.74
2/13/2022 18:19:22,731,18,67,66,0.987,0.338,117,39,46,30.67,33.74
2/13/2022 18:34:22,731,18,81,82,1.021,0.408,716,341,85,30.92,33.74
2/13/2022 18:49:22,731,18,72,75,1.044,0.367,137,58,29,31.03,33.91
2/13/2022 19:04:22,731,18,65,66,1.018,0.331,0,0,0,31.03,33.91
2/13/2022 19:19:22,731,18,70,74,1.058,0.356,431,168,117,31.16,33.98
2/13/2022 19:34:23,731,18,69,72,1.041,0.351,217,28,122,31.17,34.13
2/13/2022 19:49:22,731,18,71,73,1.036,0.359,618,242,122,31.31,34.26
2/13/2022 20:04:22,731,18,68,72,1.053,0.348,101,33,7,31.5,34.52
2/13/2022 20:19:22,731,18,68,74,1.075,0.351,8,2,0,31.5,34.52
2/13/2022 20:34:22,731,18,70,75,1.072,0.359,193,75,35,31.59,34.52
2/13/2022 20:49:23,731,18,68,73,1.078,0.35,110,64,5,31.76,34.65
2/13/2022 21:04:22,731,18,64,68,1.056,0.329,1,0,0,31.76,34.65
2/13/2022 21:19:22,731,18,72,74,1.029,0.368,433,193,58,31.83,34.72
2/13/2022 21:34:22,731,18,79,84,1.067,0.403,666,168,224,32.16,34.98
2/13/2022 21:49:22,731,18,87,93,1.069,0.444,433,125,158,32.23,35.21
2/13/2022 22:04:23,731,18,76,80,1.06,0.388,0,0,0,32.23,35.21
2/13/2022 22:19:23,731,18,63,67,1.071,0.322,0,0,0,32.23,35.21
2/13/2022 22:34:23,731,18,63,67,1.065,0.32,1006,316,334,32.23,35.24
2/13/2022 22:49:22,731,18,87,92,1.06,0.442,753,259,185,32.41,35.24
2/13/2022 23:04:23,731,18,87,91,1.047,0.441,108,43,17,32.73,35.79
2/13/2022 23:19:22,731,18,71,74,1.039,0.36,0,0,0,32.75,35.79
2/13/2022 23:34:22,731,18,70,73,1.047,0.355,72,36,2,32.82,35.87
2/13/2022 23:49:22,731,18,70,74,1.05,0.358,0,0,0,32.82,35.94
2/14/2022 0:04:22,731,18,65,65,0.995,0.328,4,1,0,32.82,36.14
2/14/2022 0:19:22,731,18,79,83,1.052,0.401,405,130,122,32.93,36.15
2/14/2022 0:34:22,731,18,76,81,1.072,0.388,448,149,52,32.93,36.19
2/14/2022 0:49:22,731,18,85,92,1.084,0.437,1454,186,956,33.26,36.34
2/14/2022 1:04:22,731,18,89,91,1.023,0.449,670,175,189,33.42,36.62
2/14/2022 1:19:23,731,18,90,95,1.06,0.46,754,205,176,33.47,36.62
2/14/2022 1:34:22,731,18,88,96,1.082,0.454,221,106,9,33.72,36.63
2/14/2022 1:49:23,731,18,76,81,1.067,0.391,0,0,0,33.72,36.63
2/14/2022 2:04:23,731,18,62,64,1.017,0.316,0,0,0,33.72,36.63
2/14/2022 2:19:22,731,18,56,58,1.033,0.284,0,0,0,33.72,36.63
2/14/2022 2:34:22,731,18,56,57,1.013,0.286,60,21,5,33.73,36.63
2/14/2022 2:49:22,731,18,79,80,1.021,0.4,630,115,208,33.73,36.63
2/14/2022 3:04:22,731,18,88,92,1.045,0.449,628,152,141,34.19,36.63
2/14/2022 3:19:22,731,18,83,88,1.061,0.423,251,15,67,34.19,36.63
2/14/2022 3:34:22,731,18,85,88,1.027,0.433,236,65,19,34.4,36.63
2/14/2022 3:49:22,731,18,83,87,1.042,0.425,328,44,90,34.63,36.8
2/14/2022 4:04:22,731,18,88,92,1.047,0.447,139,42,8,34.71,36.83
2/14/2022 4:19:22,731,18,83,87,1.049,0.424,18,4,1,34.84,36.83
2/14/2022 4:34:22,731,18,80,81,1.019,0.404,0,0,0,34.84,36.83
2/14/2022 4:49:22,731,18,62,64,1.025,0.316,0,0,0,34.84,36.83
2/14/2022 5:04:23,731,18,73,75,1.018,0.372,200,39,50,34.84,36.83
2/14/2022 5:19:22,731,18,76,80,1.052,0.386,255,65,20,34.95,36.83
2/14/2022 5:34:22,731,18,84,85,1.011,0.424,96,17,3,35.06,36.83
2/14/2022 5:49:22,731,18,75,76,1.01,0.382,104,23,7,35.07,36.83
2/14/2022 6:04:22,731,18,64,61,0.943,0.321,0,0,0,35.07,36.83
2/14/2022 6:19:22,731,18,49,48,0.985,0.246,0,0,0,35.07,36.83
2/14/2022 6:34:23,731,18,51,49,0.957,0.256,0,0,0,35.07,36.83
2/14/2022 6:49:22,731,18,49,48,0.97,0.246,13,0,4,35.07,36.83
2/14/2022 7:04:22,731,18,59,59,0.999,0.296,22,3,3,35.07,36.83
2/14/2022 7:19:22,731,18,53,49,0.935,0.263,0,0,0,35.07,36.83
2/14/2022 7:34:22,731,18,49,48,0.977,0.248,0,0,0,35.08,36.83
2/14/2022 7:49:22,731,18,53,49,0.917,0.263,0,0,0,35.08,36.83
2/14/2022 8:04:23,731,18,53,49,0.928,0.264,0,0,0,35.08,36.83
2/14/2022 8:19:22,731,18,58,51,0.891,0.284,35,0,8,35.08,36.83
2/14/2022 8:34:22,731,18,53,50,0.934,0.266,87,39,7,35.08,36.83
2/14/2022 8:49:22,731,18,62,57,0.914,0.309,19,10,0,35.08,36.83
2/14/2022 9:04:22,731,18,53,47,0.886,0.26,0,0,0,35.09,36.83
2/14/2022 9:19:22,731,18,50,44,0.877,0.248,0,0,0,35.09,36.83
2/14/2022 9:34:22,731,18,50,45,0.888,0.248,0,0,0,35.09,36.83
2/14/2022 9:49:22,731,18,57,50,0.882,0.281,148,74,12,35.09,36.83
2/14/2022 10:04:23,731,18,67,60,0.901,0.329,303,164,1,35.09,36.83
2/14/2022 10:19:22,731,18,67,60,0.906,0.329,128,66,5,35.2,36.83
2/14/2022 10:34:22,731,18,63,57,0.891,0.313,0,0,0,35.2,36.83
2/14/2022 10:49:22,731,18,58,52,0.898,0.287,0,0,0,35.2,36.83
2/14/2022 11:04:22,731,18,53,49,0.928,0.262,0,0,0,35.2,36.83
2/14/2022 11:19:23,731,18,52,46,0.875,0.257,0,0,0,35.2,36.83
2/14/2022 11:34:22,731,18,58,51,0.885,0.283,0,0,0,35.2,36.83
2/14/2022 11:49:22,731,18,54,47,0.875,0.263,0,0,0,35.2,36.83
2/14/2022 12:04:22,731,18,51,45,0.881,0.252,0,0,0,35.2,36.83
2/14/2022 12:19:22,731,18,54,46,0.855,0.262,0,0,0,35.2,36.83
2/14/2022 12:34:23,731,18,53,47,0.889,0.261,0,0,0,35.21,36.83
2/14/2022 12:49:22,731,18,55,49,0.88,0.271,7,1,0,35.21,36.83
2/14/2022 13:04:23,731,18,71,64,0.909,0.35,336,139,13,35.21,36.83
2/14/2022 13:19:22,731,18,67,62,0.92,0.332,444,243,13,35.44,36.83
2/14/2022 13:34:22,731,18,67,62,0.928,0.334,265,0,0,35.44,36.83
2/14/2022 13:49:22,731,18,58,51,0.875,0.284,357,0,0,35.44,36.83
2/14/2022 14:04:22,731,18,55,49,0.897,0.27,272,0,0,35.44,36.83
2/14/2022 14:19:23,731,18,53,46,0.882,0.259,197,0,0,35.44,36.83
2/14/2022 14:34:23,731,18,54,46,0.865,0.262,54,0,0,35.44,36.83
2/14/2022 14:49:22,731,18,53,47,0.889,0.263,56,0,0,35.44,36.83
2/14/2022 15:04:22,731,18,60,55,0.908,0.299,22,0,0,35.45,36.83
2/14/2022 15:19:22,731,18,57,51,0.891,0.281,113,36,45,35.45,36.83
2/14/2022 15:34:23,731,18,67,59,0.879,0.33,512,257,45,35.58,36.83
2/14/2022 15:49:22,731,18,67,65,0.959,0.337,49,20,4,35.69,36.83
2/14/2022 16:04:22,731,18,57,53,0.943,0.283,0,0,0,35.69,36.83
2/14/2022 16:19:23,731,18,56,51,0.901,0.277,207,0,0,35.69,36.83
2/14/2022 16:34:22,731,18,58,52,0.895,0.285,28,0,0,35.69,36.83
2/14/2022 16:49:22,731,18,65,59,0.911,0.32,250,88,26,35.69,36.83
2/14/2022 17:04:22,731,18,69,71,1.017,0.351,709,331,96,35.92,36.83
2/14/2022 17:19:22,731,18,64,61,0.946,0.321,0,0,0,35.93,36.83
2/14/2022 17:34:22,731,18,59,59,0.996,0.299,0,0,0,35.93,36.83
2/14/2022 17:49:23,731,18,60,57,0.948,0.3,0,0,0,35.93,36.83
2/14/2022 18:04:22,731,18,74,71,0.965,0.371,192,100,23,35.94,36.83
2/14/2022 18:19:22,731,18,74,73,0.988,0.374,509,266,15,36.12,36.83
2/14/2022 18:34:22,731,18,70,71,1.015,0.354,1,1,0,36.13,36.83
2/14/2022 18:49:22,731,18,73,74,1.013,0.372,345,172,45,36.26,36.83
2/14/2022 19:04:22,731,18,78,79,1.009,0.394,544,305,39,36.39,36.83
2/14/2022 19:19:22,731,18,80,84,1.052,0.41,612,327,17,36.58,36.83
2/14/2022 19:34:22,731,18,80,84,1.042,0.409,56,14,6,36.62,36.83
2/14/2022 19:49:22,731,18,63,65,1.032,0.322,0,0,0,36.62,36.83
2/14/2022 20:04:22,731,18,65,68,1.044,0.334,0,0,0,36.62,36.83
2/14/2022 20:19:22,731,18,68,73,1.072,0.349,119,56,10,36.7,37.36
2/14/2022 20:34:22,731,18,68,72,1.047,0.349,310,123,37,36.88,37.42
2/14/2022 20:49:22,731,18,72,75,1.044,0.365,390,148,59,36.89,37.42
2/14/2022 21:04:22,731,18,79,82,1.038,0.404,326,91,49,37.07,37.42
2/14/2022 21:19:22,731,18,66,69,1.053,0.337,2,0,0,37.07,37.42
2/14/2022 21:34:22,731,18,66,69,1.041,0.337,253,88,73,37.12,37.42
2/14/2022 21:49:22,731,18,74,80,1.083,0.381,1425,445,446,37.3,37.42
2/14/2022 22:04:22,731,18,81,88,1.079,0.417,1745,713,398,37.51,37.42
2/14/2022 22:19:22,731,18,73,77,1.052,0.373,78,35,6,37.51,37.42
2/14/2022 22:34:22,731,18,73,75,1.026,0.372,632,240,165,37.52,37.42
2/14/2022 22:49:22,731,18,80,84,1.057,0.407,434,172,58,38.08,37.42
2/14/2022 23:04:23,731,18,80,85,1.073,0.408,384,190,39,38.18,37.66
2/14/2022 23:19:22,731,18,83,88,1.061,0.425,522,294,3,38.19,37.66
2/14/2022 23:34:22,731,18,91,96,1.064,0.463,595,380,1,38.19,38.14
2/14/2022 23:49:22,731,18,80,86,1.076,0.409,23,6,0,38.64,38.18
2/15/2022 0:04:23,731,18,69,74,1.069,0.352,0,0,0,38.64,38.18
2/15/2022 0:19:22,731,18,67,75,1.123,0.348,190,112,7,38.86,38.6
2/15/2022 0:34:23,731,18,80,86,1.073,0.41,509,290,19,39.36,39.4
2/15/2022 0:49:22,731,18,79,87,1.09,0.408,327,131,30,39.46,39.67
2/15/2022 1:04:22,731,18,82,92,1.119,0.424,52,30,2,39.63,40.21
2/15/2022 1:19:22,731,18,69,73,1.067,0.351,0,0,0,39.63,40.22
2/15/2022 1:34:22,731,18,65,71,1.088,0.337,0,0,0,39.63,40.24
2/15/2022 1:49:22,731,18,58,63,1.083,0.298,42,17,2,39.63,40.25
2/15/2022 2:04:22,731,18,58,64,1.103,0.299,109,61,2,39.63,40.25
2/15/2022 2:19:22,731,18,55,61,1.113,0.283,0,0,0,39.64,40.25
2/15/2022 2:34:22,731,18,58,62,1.073,0.298,293,130,16,39.64,40.25
2/15/2022 2:49:22,731,18,68,73,1.078,0.35,323,144,18,39.84,40.25
2/15/2022 3:04:22,731,18,72,81,1.124,0.374,179,28,1,39.97,40.25
2/15/2022 3:19:22,731,18,86,95,1.098,0.444,273,155,5,39.97,40.38
2/15/2022 3:34:23,731,18,79,90,1.144,0.409,517,230,12,40.28,40.66
2/15/2022 3:49:22,731,18,79,87,1.1,0.408,96,72,0,40.39,40.66
2/15/2022 4:04:22,731,18,68,75,1.103,0.351,0,0,0,40.39,40.66
2/15/2022 4:19:23,731,18,74,82,1.117,0.381,196,84,2,40.39,41.24
2/15/2022 4:34:22,731,18,71,78,1.09,0.366,584,309,16,40.57,41.24
2/15/2022 4:49:23,731,18,86,96,1.111,0.447,803,293,86,40.82,41.68
2/15/2022 5:04:22,731,18,88,101,1.142,0.459,532,312,3,41.08,41.88
2/15/2022 5:19:22,731,18,96,106,1.113,0.494,268,122,36,41.13,41.88
2/15/2022 5:34:22,731,18,85,93,1.093,0.438,166,87,0,41.13,41.88
2/15/2022 5:49:22,731,18,80,85,1.057,0.409,0,0,0,41.13,41.88
2/15/2022 6:04:23,731,18,58,62,1.06,0.299,0,0,0,41.13,41.88
2/15/2022 6:19:23,731,18,52,53,1.032,0.263,2,0,0,41.13,41.88
2/15/2022 6:34:23,731,18,52,53,1.029,0.262,9,0,0,41.13,41.88
2/15/2022 6:49:22,731,18,60,64,1.076,0.307,0,0,0,41.13,41.88
2/15/2022 7:04:22,731,18,54,58,1.075,0.276,40,28,4,41.14,41.88
2/15/2022 7:19:22,731,18,50,54,1.069,0.258,2,0,0,41.14,42.5
2/15/2022 7:34:23,731,18,51,55,1.073,0.264,198,111,9,41.14,42.54
2/15/2022 7:49:22,731,18,66,70,1.056,0.337,384,187,30,41.15,42.54
2/15/2022 8:04:22,731,18,63,65,1.032,0.32,0,0,0,41.15,42.54
2/15/2022 8:19:22,731,18,53,55,1.04,0.269,0,0,0,41.15,42.54
2/15/2022 8:34:22,731,18,55,56,1.019,0.277,0,0,0,41.15,42.54
2/15/2022 8:49:22,731,18,51,52,1.007,0.259,0,0,0,41.15,42.54
2/15/2022 9:04:22,731,18,49,52,1.051,0.251,0,0,0,41.15,42.54
2/15/2022 9:19:23,731,18,52,53,1.018,0.264,0,0,0,41.15,42.54
2/15/2022 9:34:22,731,18,52,53,1.018,0.262,0,0,0,41.15,42.54
2/15/2022 9:49:22,731,18,62,62,0.989,0.314,0,0,0,41.15,42.54
2/15/2022 10:04:22,731,18,56,55,0.985,0.28,0,0,0,41.15,42.54
2/15/2022 10:19:22,731,18,52,52,0.999,0.263,0,0,0,41.16,42.54
2/15/2022 10:34:22,731,18,51,51,0.992,0.259,26,19,0,41.16,42.54
2/15/2022 10:49:22,731,18,59,54,0.923,0.293,0,0,0,41.16,42.54
2/15/2022 11:04:22,731,18,54,51,0.948,0.267,0,0,0,41.16,42.54
2/8/2022 10:49:22,730,19,55,49,0.89,0.27,3977,1595,1365,0.02,0.05
2/8/2022 11:04:22,730,19,62,53,0.849,0.305,2854,1133,892,0.02,0.07
2/8/2022 11:19:22,730,19,63,54,0.858,0.306,2431,930,697,0.02,0.1
2/8/2022 11:34:23,730,19,74,65,0.877,0.363,1758,696,443,0.02,0.24
2/8/2022 11:49:22,730,19,62,57,0.92,0.31,2054,735,704,0.02,0.26
2/8/2022 12:04:22,730,19,56,50,0.887,0.275,195,75,31,0.02,0.26
2/8/2022 12:19:22,730,19,51,48,0.928,0.254,343,154,65,0.02,0.26
2/8/2022 12:34:22,730,19,67,64,0.953,0.335,2308,1138,397,0.02,0.41
2/8/2022 12:49:22,730,19,61,56,0.917,0.303,1186,462,372,0.02,0.41
2/8/2022 13:04:22,730,19,51,48,0.935,0.253,566,230,170,0.19,0.41
2/8/2022 13:19:22,730,19,49,47,0.958,0.245,153,46,46,0.19,0.41
2/8/2022 13:34:22,730,19,45,43,0.967,0.223,971,427,212,0.19,0.41
2/8/2022 13:49:22,730,19,64,61,0.946,0.321,1652,725,338,0.2,0.57
2/8/2022 14:04:22,730,19,56,53,0.95,0.28,543,197,192,0.2,0.65
2/8/2022 14:19:22,730,19,52,51,0.97,0.262,68,9,24,0.2,0.66
2/8/2022 14:34:22,730,19,41,41,0.983,0.208,62,13,11,0.2,0.66
2/8/2022 14:49:22,730,19,43,43,1.007,0.217,46,10,3,0.2,0.66
2/8/2022 15:04:22,730,19,67,66,0.987,0.335,1173,490,262,0.2,0.67
2/8/2022 15:19:22,730,19,71,73,1.023,0.362,1316,560,253,0.2,0.82
2/8/2022 15:34:22,730,19,48,48,0.999,0.241,171,52,52,0.2,0.82
2/8/2022 15:49:22,730,19,45,46,1.026,0.227,113,36,12,0.2,0.83
2/8/2022 16:04:22,730,19,59,60,1.018,0.299,810,286,139,0.2,0.85
2/8/2022 16:19:22,730,19,68,73,1.067,0.349,1060,389,300,0.21,0.9
2/8/2022 16:34:22,730,19,48,48,1.015,0.241,400,159,60,0.21,0.96
2/8/2022 16:49:22,730,19,73,76,1.039,0.373,1294,436,281,0.21,1.03
2/8/2022 17:04:22,730,19,53,54,1.015,0.27,261,38,51,0.21,1.03
2/8/2022 17:19:22,730,19,56,57,1.016,0.284,747,232,200,0.21,1.11
2/8/2022 17:34:23,730,19,64,63,0.996,0.32,1165,414,316,0.21,1.14
2/8/2022 17:49:22,730,19,65,65,1,0.327,820,185,200,0.21,1.27
2/8/2022 18:04:22,730,19,46,48,1.039,0.233,147,38,31,0.21,1.29
2/8/2022 18:19:22,730,19,53,54,1.015,0.27,3232,1195,1043,0.21,1.47
2/8/2022 18:34:22,730,19,63,63,1.002,0.319,2386,971,762,0.21,1.49
2/8/2022 18:49:22,730,19,52,51,0.988,0.262,43,4,3,0.22,1.5
2/8/2022 19:04:22,730,19,67,70,1.039,0.342,1980,709,658,0.22,1.56
2/8/2022 19:19:22,730,19,63,62,0.981,0.316,2576,754,1011,0.22,1.62
2/8/2022 19:34:22,730,19,57,58,1.03,0.287,2422,755,862,0.22,1.7
2/8/2022 19:49:22,730,19,52,53,1.021,0.264,426,165,128,0.22,1.75
2/8/2022 20:04:22,730,19,68,70,1.03,0.347,1778,483,561,0.22,1.86
2/8/2022 20:19:22,730,19,54,56,1.033,0.277,998,297,341,0.22,1.88
2/8/2022 20:34:22,730,19,63,65,1.038,0.319,1397,445,403,0.22,1.96
2/8/2022 20:49:22,730,19,46,48,1.047,0.233,287,112,56,0.22,1.96
2/8/2022 21:04:22,730,19,52,55,1.054,0.264,1790,609,524,0.22,2.05
2/8/2022 21:19:22,730,19,49,51,1.039,0.252,1159,295,321,0.22,2.09
2/8/2022 21:34:22,730,19,47,48,1.019,0.24,139,38,18,0.22,2.1
2/8/2022 21:49:22,730,19,56,58,1.04,0.285,1193,356,247,0.22,2.15
2/8/2022 22:04:23,730,19,65,70,1.073,0.335,2729,1015,979,0.22,2.35
2/8/2022 22:19:22,730,19,56,56,1.006,0.283,3006,1567,697,0.22,2.35
2/8/2022 22:34:22,730,19,46,49,1.064,0.234,355,131,89,0.22,2.36
2/8/2022 22:49:23,730,19,58,63,1.073,0.299,2388,966,598,0.22,2.44
2/8/2022 23:04:23,730,19,44,48,1.086,0.225,958,413,128,0.22,2.44
2/8/2022 23:19:22,730,19,56,56,1.003,0.282,1989,684,656,0.22,2.48
2/8/2022 23:34:23,730,19,48,50,1.028,0.246,671,256,194,0.22,2.51
2/8/2022 23:49:23,730,19,40,41,1.023,0.205,137,45,14,0.22,2.51
2/9/2022 0:04:22,730,19,58,57,0.991,0.291,1904,689,555,0.22,2.54
2/9/2022 0:19:22,730,19,57,59,1.037,0.292,1194,378,389,0.22,2.66
2/9/2022 0:34:22,730,19,45,45,1.004,0.226,25,6,2,0.22,2.66
2/9/2022 0:49:22,730,19,42,41,0.983,0.212,110,13,38,0.22,2.67
2/9/2022 1:04:22,730,19,37,38,1.016,0.189,80,13,8,0.22,2.67
2/9/2022 1:19:22,730,19,37,38,1.016,0.19,75,18,13,0.22,2.67
2/9/2022 1:34:22,730,19,48,49,1.016,0.244,1910,675,634,0.88,2.68
2/9/2022 1:49:22,730,19,66,65,0.99,0.33,1280,510,336,1.34,3.03
2/9/2022 2:04:22,730,19,68,72,1.05,0.349,1720,625,436,1.87,3.46
2/9/2022 2:19:23,730,19,64,63,0.99,0.32,567,191,150,2.15,3.48
2/9/2022 2:34:22,730,19,53,53,0.997,0.27,40,5,0,2.16,3.48
2/9/2022 2:49:22,730,19,49,49,1.004,0.248,1209,481,353,2.28,3.49
2/9/2022 3:04:22,730,19,58,60,1.031,0.294,1581,664,249,2.55,4.03
2/9/2022 3:19:22,730,19,62,62,1.001,0.312,524,199,126,2.71,4.03
2/9/2022 3:34:23,730,19,52,54,1.029,0.264,146,81,21,2.82,4.03
2/9/2022 3:49:23,730,19,45,47,1.026,0.231,539,193,75,2.83,4.05
2/9/2022 4:04:22,730,19,59,60,1.018,0.299,2123,737,707,3.01,4.06
2/9/2022 4:19:22,730,19,66,68,1.027,0.335,1529,505,371,3.31,4.21
2/9/2022 4:34:22,730,19,70,73,1.042,0.357,2045,720,622,3.52,4.43
2/9/2022 4:49:22,730,19,66,68,1.027,0.336,1556,605,380,3.71,4.48
2/9/2022 5:04:22,730,19,68,70,1.017,0.347,1760,616,513,3.95,4.54
2/9/2022 5:19:22,730,19,73,74,1.013,0.37,2818,1092,920,4.06,4.61
2/9/2022 5:34:22,730,19,63,64,1.014,0.319,810,332,143,4.11,4.61
2/9/2022 5:49:22,730,19,48,50,1.035,0.246,54,11,1,4.12,4.61
2/9/2022 6:04:23,730,19,40,42,1.042,0.203,57,26,5,4.12,4.61
2/9/2022 6:19:22,730,19,40,41,1.028,0.204,45,22,5,4.12,4.61
2/9/2022 6:34:22,730,19,40,41,1.033,0.202,79,38,2,4.12,4.61
2/9/2022 6:49:22,730,19,37,40,1.088,0.189,22,9,0,4.12,4.61
2/9/2022 7:04:22,730,19,46,47,1.035,0.232,466,181,125,4.12,4.62
2/9/2022 7:19:22,730,19,48,49,1.028,0.244,1716,837,395,4.22,4.64
2/9/2022 7:34:22,730,19,72,73,1.01,0.365,1452,822,211,4.35,4.78
2/9/2022 7:49:22,730,19,63,62,0.981,0.317,4923,2441,1441,4.47,4.78
2/9/2022 8:04:22,730,19,66,66,0.993,0.334,2412,533,1202,4.53,4.78
2/9/2022 8:19:22,730,19,72,72,0.989,0.365,336,140,53,4.53,4.78
2/9/2022 8:34:23,730,19,49,49,0.989,0.247,0,0,0,4.53,4.78
2/9/2022 8:49:22,730,19,37,37,0.991,0.188,0,0,0,4.53,4.78
2/9/2022 9:04:23,730,19,38,36,0.956,0.189,2,0,1,4.53,4.78
2/9/2022 9:19:22,730,19,37,36,0.966,0.187,7,0,1,4.53,4.78
2/9/2022 9:34:22,730,19,37,36,0.956,0.187,0,0,0,4.53,4.78
2/9/2022 9:49:23,730,19,37,36,0.981,0.187,10,1,0,4.53,4.78
2/9/2022 10:04:23,730,19,38,39,1.018,0.195,3,0,3,4.53,4.78
2/9/2022 10:19:22,730,19,38,38,1.001,0.19,0,0,0,4.54,4.78
2/9/2022 10:34:22,730,19,38,37,0.971,0.19,141,47,45,4.54,4.8
2/9/2022 10:49:22,730,19,68,68,1.002,0.344,1295,616,335,4.78,5
2/9/2022 11:04:23,730,19,63,62,0.989,0.315,728,275,229,4.79,5.02
2/9/2022 11:19:22,730,19,60,60,1.003,0.304,8,0,0,4.79,5.02
2/9/2022 11:34:22,730,19,45,43,0.958,0.225,11,0,0,4.79,5.02
2/9/2022 11:49:22,730,19,44,44,1,0.224,163,122,0,4.79,5.02
2/9/2022 12:04:23,730,19,42,40,0.952,0.212,2,0,0,4.79,5.02
2/9/2022 12:19:22,730,19,39,39,1.003,0.196,6,0,0,4.79,5.02
2/9/2022 12:34:22,730,19,43,39,0.917,0.211,6,1,0,4.79,5.02
2/9/2022 12:49:22,730,19,41,39,0.949,0.204,9,0,0,4.79,5.02
2/9/2022 13:04:22,730,19,38,36,0.942,0.188,6,0,0,4.79,5.02
2/9/2022 13:19:22,730,19,38,34,0.903,0.189,377,260,3,4.8,5.14
2/9/2022 13:34:22,730,19,59,57,0.961,0.297,592,338,104,5.15,5.5
2/9/2022 13:49:22,730,19,56,54,0.96,0.282,1,0,0,5.15,5.5
2/9/2022 14:04:23,730,19,45,44,0.967,0.226,0,0,0,5.15,5.5
2/9/2022 14:19:22,730,19,43,43,0.981,0.218,31,14,8,5.15,5.5
2/9/2022 14:34:22,730,19,50,52,1.043,0.255,157,32,79,5.34,5.5
2/9/2022 14:49:22,730,19,45,45,1.013,0.226,0,0,0,5.34,5.5
2/9/2022 15:04:23,730,19,40,42,1.047,0.204,0,0,0,5.34,5.5
2/9/2022 15:19:22,730,19,50,48,0.958,0.248,180,114,30,5.34,5.5
2/9/2022 15:34:23,730,19,57,59,1.037,0.29,305,127,45,5.46,5.72
2/9/2022 15:49:22,730,19,49,49,1.004,0.248,16,0,1,5.46,5.73
2/9/2022 16:04:22,730,19,40,42,1.057,0.204,10,0,0,5.46,5.73
2/9/2022 16:19:23,730,19,38,42,1.097,0.195,33,4,0,5.46,5.73
2/9/2022 16:34:22,730,19,64,68,1.071,0.327,692,480,8,5.47,6
2/9/2022 16:49:22,730,19,59,60,1.031,0.297,1026,581,162,5.85,6.27
2/9/2022 17:04:22,730,19,54,55,1.002,0.275,4,2,1,5.86,6.28
2/9/2022 17:19:22,730,19,53,53,0.994,0.267,10,0,1,5.86,6.28
2/9/2022 17:34:23,730,19,48,46,0.971,0.24,2,0,1,5.86,6.28
2/9/2022 17:49:22,730,19,65,65,1,0.327,631,337,47,5.96,6.34
2/9/2022 18:04:22,730,19,66,67,1.007,0.336,527,344,34,6.1,6.51
